review_id,text_norm,category,product_name,absa_labels
11798,barang nya sesuai karena respon cepat pengiriman baik,fashion,JAM TANGAN WANITA FASHION RUBBER ANAK QQ Q&amp;Q QNQ TALI KARET JAM - Hitam,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang nya sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
9615,udahlah kalau brodo mah kualitasnya bagus markotop sesuai sepatu pakai merk brodo sesuai kualitas oke modelnya keren dengan dipakai nyaman banget,fashion,BRODO - Signore E+ Vintage Brown BS,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kualitasnya bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""modelnya keren"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""dipakai nyaman banget"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
1428,sesuai keren packing rapi cepat respon ty,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""keren"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing rapi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
28732,respon cepat dengan barang sesuai pesanan terima kasih ya sukses seller,olahraga,LAN tester Wire Tracker. / Cable Scan &amp; Finding. / LAN Tester Network,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
2227,rekomen banget terima kasih,fashion,Rak Sepatu Plastik susun,"[
{""aspect"": ""Lainnya"", ""opinion_span"": ""rekomen banget"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8353,produk bagus packing mohon lebih diperhatikan dengan untuk penggantian jasa pengiriman mohon di beritahukan sebelumnya terima kasih,fashion,"BATA Sandal Pria MORO 8732023 - Hitam, 40","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""produk bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing mohon lebih diperhatikan"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
19886,packing sudah diterima kondisi baik,elektronik,keyboard axioo pico cjm w217cu pjm M1110 frame hitam,"[
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing sudah diterima kondisi baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
22890,barang sesuai pesanan kemasan rapi,elektronik,TINTA / CATRIDGE HP 802 COLOR ORIGINAL 100%,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""kemasan rapi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
4193,hp nya gampang mati sendiri amp saya tanya ternyata rekomendasi cuma ganti kasihan barang bukan original nokia charger maupun baterai semoga sukses jual,handphone,NOKIA 130 dual sim handphone hp,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""hp nya gampang mati sendiri"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bukan original"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
28215,barang bagus sesuai foto dengan deskripsi,olahraga,Champion 10 oz Kulit Sintesis Sarung Tinju Boxing Glove MMA / Muaythai,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang bagus sesuai foto dengan deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
5471,barang iklan yang rusak bekas dalam,handphone,&#40;FE060&#41; Mini Tripod Spider Holder U Medium / Tripod Hp,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang iklan yang rusak"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
3932,baterai hp cepat habis alias bos,handphone,NOKIA 130 dual sim handphone hp,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""baterai hp cepat habis"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
8819,bagus banget anak jd sangat belajar,fashion,"Sepatu Anak B.First BF Li 3816054 - 29, Hitam","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus banget"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
26268,terima kasih gan karete sampun dugi niki,olahraga,Karet / Rubber Bat Pingpong/ Tenis Meja 729-5,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""karete sampun dugi niki"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
17040,mantap barang sesuai dengan cepat sampai,elektronik,Crimping Tool RJ45 RJ11 Tang Krimping Tools RJ 45,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""mantap barang sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""dengan cepat sampai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
16727,barang sampai dengan mulus tetapi iklan sepatu yang saya sayangkan yaitu tombol segitiga menjadi kali terima kasih kasih,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang sampai dengan mulus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""tombol segitiga menjadi kali"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
18443,terima kasih ka barang oke,elektronik,Speaker komputer/speaker laptop/speaker aktif/Speaker pc/speaker murah,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
22344,produk yang diterima sesuai packing bagus datang tepat waktu terima kasih,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""produk yang diterima sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
7419,dengan tidak mengurangi rasa hormat terhadap penjual tapi kelima ic ini palsu tidak biasa berfungsi mengantikan ic yang asli sekali mohon maaf saya tahu ini bukan salah penjual pemalsuan semikonduktor sering terjadi belakangan ini yang berasal dari pabrikan,handphone,IR2153 IR2153S IR2153STRPBF Gate Driver HALF BRDG DRVR 600V 15.6V BE75,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kelima ic ini palsu"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""tidak biasa berfungsi"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
2122,produk bagus sesuai gambar sayang sedikit telat,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""produk bagus sesuai gambar"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""sedikit telat"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
7664,insole kaki saya 23 5cm tapi pas banget di size 39 pesan tadi sing sore sudah terima kasih sepatu bagus banget sesuai harapan saya terima kasih ya gan,fashion,"AliveLoveArts BalletWood Nude Heels Fashion Sepatu Wanita Termurah - Cokelat Muda, 37","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sepatu bagus banget"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""pas banget"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
21429,produk sesuai dengan cepat sampai terima kasih,elektronik,TINTA / CATRIDGE HP 678 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""produk sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""dengan cepat sampai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8759,barang oke sesuai photo terima kasih,fashion,"BATA Sepatu Wanita GLORY HALIM - 6516581 - Hitam, 36","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke sesuai photo"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
4690,barang sesuai pesanan mantap sudah,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15438,mantap pengiriman cepat respon penjual cepat barang oke,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon penjual cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10962,bagus kualitas as described,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus kualitas"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
24979,barang susah diterima siap pakai terima kasih gan,olahraga,Bola Basket Proteam,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang susah diterima siap pakai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
20429,cepat respon barang sesuai deskripsi backlight berfungsi rekomendasi seller,elektronik,Keyboard Lenovo Thinkpad T430 T430S T430I X230 X230T X230I T530 W530,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""cepat respon"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang sesuai deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
5932,baterai cepat habis,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""baterai cepat habis"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
12895,bagus sesuai dengan deskripsi rekomendasi,elektronik,stik pc / gamepad usb double hitam kualitas super,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus sesuai dengan deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
7379,barang dikemas dengan baik sehingga terhindar dari kerusakan,handphone,IRF3205 IRF3205PBF TO-220 55V 110A N Channel MOSFET BF03,"[
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""barang dikemas dengan baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
18501,barang sudah diterima dalam kondisi baik sesuai pesanan belum ditest,elektronik,Tenda F3 Router Penganti FH303,"[
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""dalam kondisi baik"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
17819,bagus job sesuai pesanan,elektronik,"[SONIC GEAR] NEW TITAN 5 BTMI Multimedia Speaker FM Radio, USB, Memory","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus job sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
3694,barang susah sampai sesuai dengan keterangan sama,handphone,Holder Braket Handphone Di Spion Motor Anti Air Waterproof Ukuran L,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang susah sampai sesuai dengan keterangan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15762,produk sampai dengan cepat packing rapi barang sangat oke sesuai dengan deskripsi sesuai port berfungsi dengan baik,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""produk sampai dengan cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing rapi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang sangat oke"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10443,terima kasih barang bagus amp pas ukurannya,fashion,"WAKAI SW017BG Seinaru Mustard Women &#40;WAK0002644.A284&#41; - Abu-abu Muda, 36","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""pas ukurannya"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
20813,barang sudah sampai cukup cepat terima kasih bos,elektronik,"Adaptor Charger Laptop Acer Aspire E1-470, E5-471, E5-411G, E5-411","[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""sudah sampai cukup cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
4757,sesuai dengan gambar terbaik,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;","[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai dengan gambar"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""terbaik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
16000,pesanan ane sudah bilang tolong kirim barang dengan kualitas terbaik deh ini arah di pencet di lepas tidak baik tapi yasudahlah ckckck _ 34,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""di pencet di lepas tidak baik"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
17266,oke banget tanx gan,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""oke banget"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
4710,puas seller pengiriman cepat,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""puas seller"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
11563,keren sangat seller terbaik dengan rekomendasi,fashion,jam tangan pria Biden fashion analog bisnis pita jala - Biru,"[
{""aspect"": ""Lainnya"", ""opinion_span"": ""keren sangat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""seller terbaik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
27845,susah terima kasih maaf telat sip,olahraga,Donic Carbotec 7000 Bat / Bet pingpong / tenis meja,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""susah terima kasih"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
1733,mantap banget packing bagus barang lengkap semuanya dengan luar biasa bagus kain ringkih ternyata kuat haha dengan harga segini ini sangat bagus beyond ekspektasi next time mau belanja lagi rekomendasi seller ̡ ̡ ̡ ̡ ̡ ̡ ̡ ̡,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sangat bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
6576,stok kosong tidak biasa beri ulasan,handphone,&#40;EH141&#41;Mp3 Suffle Mini LCD Pemutar Music Player Bahan Besi Slot Memory,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""stok kosong"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
16772,saya pengen mantap yang merknya gamepad,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,"[
{""aspect"": ""Lainnya"", ""opinion_span"": ""saya pengen mantap yang merknya gamepad"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
2923,barang sudah diterima dan langsung dipake,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang sudah diterima dan langsung dipake"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
28399,sesuai deskripsi bagus rekomendasi,olahraga,ABS AB Roller Double Wheel Exercise Kettler,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sesuai deskripsi bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
19716,bagus sesuai pesanan aman dari serangan baik,elektronik,Baterai Original Lenovo Thinkpad7 T420 L410 L412 L510 SL410 T410 E420,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""aman dari serangan baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
12961,merk berbeda dengan deskripsi dengan foto,elektronik,KABEL LAN 20 METER NYK CAT 6 / UTP 20 M / LAN 20M,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""merk berbeda dengan deskripsi dengan foto"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
17638,berfungsi baik dengan komunikasi mudah-mudahan,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""berfungsi baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
23389,keren dengan barang lembut dipakai,fashion,Kemeja Koko Keren Lengan Panjang - KKL 79,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang lembut dipakai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
17688,cepat belum di tes sip mantap lah,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""mantap lah"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
23709,barang cakep banget suka sekali pengiriman sangat cepat dengan packing rapi terima kasih ya sukses terus jual,olahraga,Celana Training Stopper Bahan Parasut/Despo Ukuran XL,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang cakep banget suka sekali"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman sangat cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing rapi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
13579,oke working as is terima kasih kasih,elektronik,CONVERTER MINI DP TO HDMI / MINI DISPLAY PORT TO HDMI,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""oke working as is"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
2406,susah sampai belum do coba semoga biasa jadi rekomendasi ya,elektronik,Obeng set HP multi 31 in 1 Screwdriver handphone elektronik Laptop PC,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""belum do coba"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
28683,saya senang produk dipaketkan dengan rapi dengan cepat sampai rekomen,olahraga,Jump Rope Lompat Tali Skipping Speed HappyFit,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""cepat sampai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""dipaketkan dengan rapi"", ""sentiment"": ""pos"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10736,produk sangat baik pengiriman dengan kecepatan pengiriman baik,fashion,Casio Original Jam Tangan Wanita LTP-1169N-9ARDF,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""produk sangat baik"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8708,pengiriman cepat kualitas produk value for money,fashion,"BATA Sendal Wanita Microlon RIMA QPS 5728193 - Emas, 37","[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kualitas produk"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""value for money"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
9200,salah sepatu official store yang packing mengecewakan saya susah membayar ekstra untuk jne yes dengan diorder 4 hari sebelum liburan tapi saya harus menunggu 11 hari hingga sampai ke tangan saya barang yang dikirim pun tidak mulus dengan seperti barang reject not rekomen,fashion,"BATA Sandal Wanita STEVIE - 5915195 - ROSE GOLD, 37","[
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing mengecewakan"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""harus menunggu 11 hari"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang yang dikirim pun tidak mulus"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""seperti barang reject not rekomen"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
25143,barang kualitas bagus ̡ lumayan ini buat bantuin avangers melawan terima kasih,olahraga,Boxing Glove / Sarung Tinju Champion Bahan PU 10 oz,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang kualitas bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
23600,barang kurang bagus tidak sama dengan gambar,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang kurang bagus"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""tidak sama dengan gambar"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
7557,cakep sendalnya lengkap asli euy,fashion,BRODO - Sepatu Pria Ruki Vintage Brown,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""cakep sendalnya lengkap asli euy"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15395,bagus produk semoga seller mau dengan pertahankan,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus produk"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8567,bagus puas pelayanan cepat,fashion,"Sepatu Pria Kasual Mocassino OLIVE - 8344035 - Cokelat Tua, 40","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""puas pelayanan cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
6414,oke susah terima kasih barang,handphone,&#40;DB019&#41; GAMEPAD Gaming Moba / Joystick Holder Controller Gamepad MOBA,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""oke ... barang"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
18367,produk selamat sampai tujuan hanya saja tidak dilengkapi dengan bubblewrap wrap jadi kardusnya sedikit rusak,elektronik,joystick / gamepad singel wireless turbo k-one / k one / kone,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""produk selamat sampai tujuan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""tidak dilengkapi dengan bubblewrap jadi kardusnya sedikit rusak"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
16606,bagus sesuai gambar pengiriman cepat nyala tapi belum ngerti pakai haha terima kasih u,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai gambar"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
7600,barang bagus sama modelnya sesuai harga,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""modelnya sesuai harga"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
22417,terima kasih kasih barang susah sampai dengan cepat dengan dapat respon yang baik,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang susah sampai dengan cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""dapat respon yang baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
4735,barang nya datang cepat dengan dengan kondisi yang baik terima kasih,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang nya datang cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""dengan kondisi yang baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
3767,fungsi normal kualitas standar sesuai harga rekomendasi seller,handphone,Holder Handphone / GPS Universal / Stang Spion Sepeda Motor Flexibel,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""fungsi normal kualitas standar"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""sesuai harga"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
22185,mantap gan sesuai dengan ekspektasi,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""mantap gan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai dengan ekspektasi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
19007,alhamdulillah diterima running testimoni oke terima kasih bos,elektronik,Adaptor charger Laptop ASUS X450 X451 X452 x550 A46C A46CB 19V.3.42a,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""running testimoni oke"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
